#Key,Name,Ref:AccountId:Account,StageName,Amount,CloseDate,Type,GL_Fund_Code__c
CE-OPP-00621,FY2022 Grant - 00621,CE-ACC-00021,Closed Won,14860.22,2022-01-24,Grant,FUND-100-GEN
CE-OPP-00622,FY2025 Grant - 00622,CE-ACC-00022,Proposal Submitted,6711.46,2025-10-21,Grant,FUND-210-SCHOL
CE-OPP-00623,FY2024 Grant - 00623,CE-ACC-00023,Proposal Submitted,10405.42,2024-12-22,Grant,FUND-320-BLUETECH
CE-OPP-00624,FY2024 Grant - 00624,CE-ACC-00024,Closed Won,66441.44,2024-07-13,Grant,FUND-410-CAPITAL
CE-OPP-00625,FY2022 Grant - 00625,CE-ACC-00025,Closed Won,18222.76,2022-01-16,Grant,FUND-100-GEN
CE-OPP-00626,FY2022 Grant - 00626,CE-ACC-00026,Closed Lost,11204.97,2022-07-20,Grant,FUND-210-SCHOL
CE-OPP-00627,FY2025 Grant - 00627,CE-ACC-00027,Closed Lost,6070.49,2025-12-23,Grant,FUND-320-BLUETECH
CE-OPP-00628,FY2024 Grant - 00628,CE-ACC-00028,Closed Won,11887.40,2024-01-01,Grant,FUND-410-CAPITAL
CE-OPP-00629,FY2023 Grant - 00629,CE-ACC-00029,Awarded,25206.86,2023-12-19,Grant,FUND-100-GEN
CE-OPP-00630,FY2025 Grant - 00630,CE-ACC-00030,Closed Won,6256.98,2025-10-27,Grant,FUND-210-SCHOL
CE-OPP-00631,FY2023 Grant - 00631,CE-ACC-00031,Closed Won,18294.22,2023-11-22,Grant,FUND-320-BLUETECH
CE-OPP-00632,FY2024 Grant - 00632,CE-ACC-00032,Closed Lost,19028.77,2024-03-01,Grant,FUND-410-CAPITAL
CE-OPP-00633,FY2024 Grant - 00633,CE-ACC-00033,Closed Lost,11771.14,2024-12-02,Grant,FUND-100-GEN
CE-OPP-00634,FY2023 Grant - 00634,CE-ACC-00034,Prospecting,6096.14,2023-12-19,Grant,FUND-210-SCHOL
CE-OPP-00635,FY2023 Grant - 00635,CE-ACC-00035,Closed Won,6691.09,2023-09-03,Grant,FUND-320-BLUETECH
CE-OPP-00636,FY2024 Grant - 00636,CE-ACC-00036,Closed Won,25613.74,2024-08-04,Grant,FUND-410-CAPITAL
CE-OPP-00637,FY2024 Grant - 00637,CE-ACC-00037,Closed Won,17865.85,2024-06-23,Grant,FUND-100-GEN
CE-OPP-00638,FY2023 Grant - 00638,CE-ACC-00038,Closed Won,11118.44,2023-06-09,Grant,FUND-210-SCHOL
CE-OPP-00639,FY2023 Grant - 00639,CE-ACC-00039,Closed Lost,21618.08,2023-06-12,Grant,FUND-320-BLUETECH
CE-OPP-00640,FY2024 Grant - 00640,CE-ACC-00040,Closed Won,23448.19,2024-07-08,Grant,FUND-410-CAPITAL
CE-OPP-00641,FY2024 Grant - 00641,CE-ACC-00041,Proposal Submitted,76266.66,2024-07-11,Grant,FUND-100-GEN
CE-OPP-00642,FY2024 Grant - 00642,CE-ACC-00042,Closed Won,7019.83,2024-04-09,Grant,FUND-210-SCHOL
CE-OPP-00643,FY2025 Grant - 00643,CE-ACC-00043,Proposal Submitted,29890.61,2025-06-14,Grant,FUND-320-BLUETECH
CE-OPP-00644,FY2024 Grant - 00644,CE-ACC-00044,Prospecting,8144.34,2024-03-03,Grant,FUND-410-CAPITAL
CE-OPP-00645,FY2023 Grant - 00645,CE-ACC-00045,Closed Won,3893.48,2023-11-11,Grant,FUND-100-GEN
CE-OPP-00646,FY2024 Grant - 00646,CE-ACC-00046,Proposal Submitted,8053.88,2024-08-21,Grant,FUND-210-SCHOL
CE-OPP-00647,FY2023 Grant - 00647,CE-ACC-00047,Closed Won,10578.81,2023-12-04,Grant,FUND-320-BLUETECH
CE-OPP-00648,FY2023 Grant - 00648,CE-ACC-00048,Closed Won,15615.02,2023-06-24,Grant,FUND-410-CAPITAL
CE-OPP-00649,FY2024 Grant - 00649,CE-ACC-00049,Closed Won,42041.05,2024-11-05,Grant,FUND-100-GEN
CE-OPP-00650,FY2025 Grant - 00650,CE-ACC-00050,Closed Lost,7021.03,2025-01-28,Grant,FUND-210-SCHOL
CE-OPP-00651,FY2023 Grant - 00651,CE-ACC-00051,Proposal Submitted,20273.23,2023-07-21,Grant,FUND-320-BLUETECH
CE-OPP-00652,FY2024 Grant - 00652,CE-ACC-00052,Closed Won,10028.65,2024-11-24,Grant,FUND-410-CAPITAL
CE-OPP-00653,FY2022 Grant - 00653,CE-ACC-00053,Prospecting,1827.35,2022-12-13,Grant,FUND-100-GEN
CE-OPP-00654,FY2024 Grant - 00654,CE-ACC-00054,Closed Lost,53104.18,2024-05-07,Grant,FUND-210-SCHOL
CE-OPP-00655,FY2024 Grant - 00655,CE-ACC-00055,Closed Lost,5066.34,2024-08-03,Grant,FUND-320-BLUETECH
CE-OPP-00656,FY2024 Grant - 00656,CE-ACC-00056,Prospecting,10642.77,2024-06-09,Grant,FUND-410-CAPITAL
CE-OPP-00657,FY2023 Grant - 00657,CE-ACC-00057,Closed Won,19201.54,2023-06-01,Grant,FUND-100-GEN
CE-OPP-00658,FY2023 Grant - 00658,CE-ACC-00058,Closed Lost,34767.51,2023-12-02,Grant,FUND-210-SCHOL
CE-OPP-00659,FY2023 Grant - 00659,CE-ACC-00059,Closed Won,31128.61,2023-03-06,Grant,FUND-320-BLUETECH
CE-OPP-00660,FY2024 Grant - 00660,CE-ACC-00060,Closed Won,20586.42,2024-08-19,Grant,FUND-410-CAPITAL
CE-OPP-00661,FY2024 Grant - 00661,CE-ACC-00061,Closed Won,21882.51,2024-12-28,Grant,FUND-100-GEN
CE-OPP-00662,FY2024 Grant - 00662,CE-ACC-00062,Closed Won,53654.27,2024-12-01,Grant,FUND-210-SCHOL
CE-OPP-00663,FY2025 Grant - 00663,CE-ACC-00063,Closed Won,29115.34,2025-06-01,Grant,FUND-320-BLUETECH
CE-OPP-00664,FY2022 Grant - 00664,CE-ACC-00064,Closed Won,12456.85,2022-12-12,Grant,FUND-410-CAPITAL
CE-OPP-00665,FY2024 Grant - 00665,CE-ACC-00065,Closed Won,23492.37,2024-04-06,Grant,FUND-100-GEN
CE-OPP-00666,FY2022 Grant - 00666,CE-ACC-00066,Prospecting,38313.00,2022-03-23,Grant,FUND-210-SCHOL
CE-OPP-00667,FY2023 Grant - 00667,CE-ACC-00067,Closed Won,9906.22,2023-10-22,Grant,FUND-320-BLUETECH
CE-OPP-00668,FY2025 Grant - 00668,CE-ACC-00068,Closed Won,25168.13,2025-03-01,Grant,FUND-410-CAPITAL
CE-OPP-00669,FY2023 Grant - 00669,CE-ACC-00069,Closed Won,13403.60,2023-06-03,Grant,FUND-100-GEN
CE-OPP-00670,FY2024 Grant - 00670,CE-ACC-00070,Prospecting,42407.09,2024-07-25,Grant,FUND-210-SCHOL
CE-OPP-00671,FY2023 Grant - 00671,CE-ACC-00071,Closed Won,7951.29,2023-12-19,Grant,FUND-320-BLUETECH
CE-OPP-00672,FY2025 Grant - 00672,CE-ACC-00072,Prospecting,4304.55,2025-10-04,Grant,FUND-410-CAPITAL
CE-OPP-00673,FY2025 Grant - 00673,CE-ACC-00073,Closed Lost,29380.12,2025-10-24,Grant,FUND-100-GEN
CE-OPP-00674,FY2025 Grant - 00674,CE-ACC-00074,Prospecting,6402.56,2025-09-05,Grant,FUND-210-SCHOL
CE-OPP-00675,FY2024 Grant - 00675,CE-ACC-00075,Awarded,12379.65,2024-04-01,Grant,FUND-320-BLUETECH
CE-OPP-00676,FY2025 Grant - 00676,CE-ACC-00076,Closed Won,29794.38,2025-11-06,Grant,FUND-410-CAPITAL
CE-OPP-00677,FY2023 Grant - 00677,CE-ACC-00077,Prospecting,11745.28,2023-05-05,Grant,FUND-100-GEN
CE-OPP-00678,FY2024 Grant - 00678,CE-ACC-00078,Closed Won,10700.54,2024-06-27,Grant,FUND-210-SCHOL
CE-OPP-00679,FY2023 Grant - 00679,CE-ACC-00079,Closed Won,16961.13,2023-09-28,Grant,FUND-320-BLUETECH
CE-OPP-00680,FY2025 Grant - 00680,CE-ACC-00080,Closed Won,14633.43,2025-12-12,Grant,FUND-410-CAPITAL
CE-OPP-00681,FY2024 Grant - 00681,CE-ACC-00081,Closed Won,27118.76,2024-01-03,Grant,FUND-100-GEN
CE-OPP-00682,FY2023 Grant - 00682,CE-ACC-00082,Closed Won,5623.42,2023-12-06,Grant,FUND-210-SCHOL
CE-OPP-00683,FY2024 Grant - 00683,CE-ACC-00083,Closed Won,10904.76,2024-06-28,Grant,FUND-320-BLUETECH
CE-OPP-00684,FY2024 Grant - 00684,CE-ACC-00084,Closed Won,7157.86,2024-11-26,Grant,FUND-410-CAPITAL
CE-OPP-00685,FY2023 Grant - 00685,CE-ACC-00085,Closed Lost,18433.08,2023-12-26,Grant,FUND-100-GEN
CE-OPP-00686,FY2024 Grant - 00686,CE-ACC-00086,Prospecting,7125.35,2024-09-01,Grant,FUND-210-SCHOL
CE-OPP-00687,FY2022 Grant - 00687,CE-ACC-00087,Closed Won,21046.66,2022-11-20,Grant,FUND-320-BLUETECH
CE-OPP-00688,FY2023 Grant - 00688,CE-ACC-00088,Closed Won,12984.90,2023-10-20,Grant,FUND-410-CAPITAL
CE-OPP-00689,FY2022 Grant - 00689,CE-ACC-00089,Closed Won,11771.37,2022-08-26,Grant,FUND-100-GEN
CE-OPP-00690,FY2023 Grant - 00690,CE-ACC-00090,Prospecting,35130.45,2023-03-04,Grant,FUND-210-SCHOL
CE-OPP-00691,FY2023 Grant - 00691,CE-ACC-00091,Closed Won,18849.43,2023-07-11,Grant,FUND-320-BLUETECH
CE-OPP-00692,FY2025 Grant - 00692,CE-ACC-00092,Closed Won,2044.90,2025-11-22,Grant,FUND-410-CAPITAL
CE-OPP-00693,FY2023 Grant - 00693,CE-ACC-00093,Closed Won,47212.95,2023-02-04,Grant,FUND-100-GEN
CE-OPP-00694,FY2024 Grant - 00694,CE-ACC-00094,Closed Won,11929.60,2024-10-20,Grant,FUND-210-SCHOL
CE-OPP-00695,FY2023 Grant - 00695,CE-ACC-00095,Closed Won,7179.79,2023-06-23,Grant,FUND-320-BLUETECH
CE-OPP-00696,FY2023 Grant - 00696,CE-ACC-00096,Closed Won,53050.08,2023-06-12,Grant,FUND-410-CAPITAL
CE-OPP-00697,FY2025 Grant - 00697,CE-ACC-00097,Prospecting,30101.32,2025-01-05,Grant,FUND-100-GEN
CE-OPP-00698,FY2022 Grant - 00698,CE-ACC-00098,Closed Won,27704.53,2022-02-03,Grant,FUND-210-SCHOL
CE-OPP-00699,FY2024 Grant - 00699,CE-ACC-00099,Closed Won,17808.05,2024-11-18,Grant,FUND-320-BLUETECH
CE-OPP-00700,FY2023 Grant - 00700,CE-ACC-00100,Closed Lost,50996.68,2023-02-20,Grant,FUND-410-CAPITAL
CE-OPP-00701,FY2024 Grant - 00701,CE-ACC-00101,Closed Lost,10575.88,2024-12-19,Grant,FUND-100-GEN
CE-OPP-00702,FY2023 Grant - 00702,CE-ACC-00102,Closed Won,11760.28,2023-12-01,Grant,FUND-210-SCHOL
CE-OPP-00703,FY2024 Grant - 00703,CE-ACC-00103,Closed Won,43871.97,2024-12-07,Grant,FUND-320-BLUETECH
CE-OPP-00704,FY2025 Grant - 00704,CE-ACC-00104,Closed Won,5187.34,2025-04-01,Grant,FUND-410-CAPITAL
CE-OPP-00705,FY2024 Grant - 00705,CE-ACC-00105,Closed Won,13022.71,2024-01-21,Grant,FUND-100-GEN
CE-OPP-00706,FY2023 Grant - 00706,CE-ACC-00106,Closed Won,12365.05,2023-09-21,Grant,FUND-210-SCHOL
CE-OPP-00707,FY2024 Grant - 00707,CE-ACC-00107,Closed Won,24365.21,2024-09-07,Grant,FUND-320-BLUETECH
CE-OPP-00708,FY2024 Grant - 00708,CE-ACC-00108,Closed Won,9277.32,2024-02-05,Grant,FUND-410-CAPITAL
CE-OPP-00709,FY2025 Grant - 00709,CE-ACC-00109,Closed Lost,12753.22,2025-12-28,Grant,FUND-100-GEN
CE-OPP-00710,FY2023 Grant - 00710,CE-ACC-00110,Closed Won,11339.33,2023-10-25,Grant,FUND-210-SCHOL
CE-OPP-00711,FY2023 Grant - 00711,CE-ACC-00111,Closed Won,17075.38,2023-11-23,Grant,FUND-320-BLUETECH
CE-OPP-00712,FY2023 Grant - 00712,CE-ACC-00112,Closed Won,12494.77,2023-12-03,Grant,FUND-410-CAPITAL
CE-OPP-00713,FY2024 Grant - 00713,CE-ACC-00113,Closed Won,4762.22,2024-05-23,Grant,FUND-100-GEN
CE-OPP-00714,FY2023 Grant - 00714,CE-ACC-00114,Closed Won,10479.87,2023-03-16,Grant,FUND-210-SCHOL
CE-OPP-00715,FY2022 Grant - 00715,CE-ACC-00115,Closed Won,12069.58,2022-08-17,Grant,FUND-320-BLUETECH
CE-OPP-00716,FY2023 Grant - 00716,CE-ACC-00116,Closed Won,4885.97,2023-11-12,Grant,FUND-410-CAPITAL
CE-OPP-00717,FY2024 Grant - 00717,CE-ACC-00117,Prospecting,2853.44,2024-03-25,Grant,FUND-100-GEN
CE-OPP-00718,FY2023 Grant - 00718,CE-ACC-00118,Closed Won,14146.40,2023-11-19,Grant,FUND-210-SCHOL
CE-OPP-00719,FY2024 Grant - 00719,CE-ACC-00119,Closed Won,13170.34,2024-12-14,Grant,FUND-320-BLUETECH
CE-OPP-00720,FY2024 Grant - 00720,CE-ACC-00120,Closed Won,14626.95,2024-07-08,Grant,FUND-410-CAPITAL
CE-OPP-00721,FY2024 Grant - 00721,CE-ACC-00121,Awarded,3061.36,2024-02-04,Grant,FUND-100-GEN
CE-OPP-00722,FY2025 Grant - 00722,CE-ACC-00122,Closed Lost,6014.96,2025-03-27,Grant,FUND-210-SCHOL
CE-OPP-00723,FY2022 Grant - 00723,CE-ACC-00123,Closed Won,23870.94,2022-12-26,Grant,FUND-320-BLUETECH
CE-OPP-00724,FY2023 Grant - 00724,CE-ACC-00124,Proposal Submitted,6593.34,2023-11-16,Grant,FUND-410-CAPITAL
CE-OPP-00725,FY2023 Grant - 00725,CE-ACC-00125,Closed Won,20337.24,2023-12-25,Grant,FUND-100-GEN
CE-OPP-00726,FY2024 Grant - 00726,CE-ACC-00126,Proposal Submitted,6461.72,2024-08-22,Grant,FUND-210-SCHOL
CE-OPP-00727,FY2023 Grant - 00727,CE-ACC-00127,Closed Won,3048.63,2023-04-22,Grant,FUND-320-BLUETECH
CE-OPP-00728,FY2023 Grant - 00728,CE-ACC-00128,Closed Won,22554.21,2023-01-01,Grant,FUND-410-CAPITAL
CE-OPP-00729,FY2024 Grant - 00729,CE-ACC-00129,Closed Won,12294.90,2024-01-12,Grant,FUND-100-GEN
CE-OPP-00730,FY2022 Grant - 00730,CE-ACC-00130,Prospecting,5068.05,2022-12-22,Grant,FUND-210-SCHOL
CE-OPP-00731,FY2022 Grant - 00731,CE-ACC-00131,Closed Won,14104.84,2022-08-16,Grant,FUND-320-BLUETECH
CE-OPP-00732,FY2023 Grant - 00732,CE-ACC-00132,Closed Won,16338.52,2023-04-22,Grant,FUND-410-CAPITAL
CE-OPP-00733,FY2022 Grant - 00733,CE-ACC-00133,Closed Won,11311.42,2022-10-13,Grant,FUND-100-GEN
CE-OPP-00734,FY2025 Grant - 00734,CE-ACC-00134,Closed Won,2010.36,2025-11-02,Grant,FUND-210-SCHOL
CE-OPP-00735,FY2022 Grant - 00735,CE-ACC-00135,Closed Won,50560.96,2022-08-28,Grant,FUND-320-BLUETECH
CE-OPP-00736,FY2024 Grant - 00736,CE-ACC-00136,Closed Lost,3308.93,2024-04-21,Grant,FUND-410-CAPITAL
CE-OPP-00737,FY2022 Grant - 00737,CE-ACC-00137,Closed Won,28388.31,2022-10-11,Grant,FUND-100-GEN
CE-OPP-00738,FY2023 Grant - 00738,CE-ACC-00138,Closed Won,20879.94,2023-02-21,Grant,FUND-210-SCHOL
CE-OPP-00739,FY2024 Grant - 00739,CE-ACC-00139,Proposal Submitted,33900.67,2024-12-19,Grant,FUND-320-BLUETECH
CE-OPP-00740,FY2024 Grant - 00740,CE-ACC-00140,Closed Won,12095.09,2024-11-19,Grant,FUND-410-CAPITAL
CE-OPP-00741,FY2022 Grant - 00741,CE-ACC-00141,Closed Lost,32457.72,2022-11-19,Grant,FUND-100-GEN
CE-OPP-00742,FY2024 Grant - 00742,CE-ACC-00142,Closed Won,11398.22,2024-06-05,Grant,FUND-210-SCHOL
CE-OPP-00743,FY2022 Grant - 00743,CE-ACC-00143,Closed Won,6968.27,2022-10-07,Grant,FUND-320-BLUETECH
CE-OPP-00744,FY2024 Grant - 00744,CE-ACC-00144,Prospecting,51874.92,2024-11-18,Grant,FUND-410-CAPITAL
CE-OPP-00745,FY2022 Grant - 00745,CE-ACC-00145,Closed Lost,6065.77,2022-01-12,Grant,FUND-100-GEN
CE-OPP-00746,FY2024 Grant - 00746,CE-ACC-00146,Prospecting,3904.71,2024-09-23,Grant,FUND-210-SCHOL
CE-OPP-00747,FY2025 Grant - 00747,CE-ACC-00147,Closed Lost,56760.76,2025-03-01,Grant,FUND-320-BLUETECH
CE-OPP-00748,FY2022 Grant - 00748,CE-ACC-00148,Closed Won,31948.92,2022-05-19,Grant,FUND-410-CAPITAL
CE-OPP-00749,FY2023 Grant - 00749,CE-ACC-00149,Closed Lost,12060.74,2023-10-04,Grant,FUND-100-GEN
CE-OPP-00750,FY2022 Grant - 00750,CE-ACC-00150,Closed Won,9328.52,2022-12-24,Grant,FUND-210-SCHOL
CE-OPP-00751,FY2022 Grant - 00751,CE-ACC-00151,Closed Won,3761.76,2022-12-18,Grant,FUND-320-BLUETECH
CE-OPP-00752,FY2024 Grant - 00752,CE-ACC-00152,Prospecting,68286.79,2024-02-24,Grant,FUND-410-CAPITAL
CE-OPP-00753,FY2024 Grant - 00753,CE-ACC-00153,Closed Won,7831.98,2024-09-26,Grant,FUND-100-GEN
CE-OPP-00754,FY2023 Grant - 00754,CE-ACC-00154,Closed Won,61136.47,2023-12-03,Grant,FUND-210-SCHOL
CE-OPP-00755,FY2025 Grant - 00755,CE-ACC-00155,Closed Won,27774.86,2025-05-25,Grant,FUND-320-BLUETECH
CE-OPP-00756,FY2022 Grant - 00756,CE-ACC-00156,Closed Won,26352.90,2022-11-13,Grant,FUND-410-CAPITAL
CE-OPP-00757,FY2025 Grant - 00757,CE-ACC-00157,Prospecting,8552.42,2025-10-20,Grant,FUND-100-GEN
CE-OPP-00758,FY2024 Grant - 00758,CE-ACC-00158,Closed Won,16141.70,2024-11-23,Grant,FUND-210-SCHOL
CE-OPP-00759,FY2023 Grant - 00759,CE-ACC-00159,Closed Lost,29364.54,2023-10-24,Grant,FUND-320-BLUETECH
CE-OPP-00760,FY2024 Grant - 00760,CE-ACC-00160,Closed Won,16502.51,2024-10-12,Grant,FUND-410-CAPITAL
CE-OPP-00761,FY2023 Grant - 00761,CE-ACC-00161,Closed Lost,43287.82,2023-08-20,Grant,FUND-100-GEN
CE-OPP-00762,FY2022 Grant - 00762,CE-ACC-00162,Closed Lost,14159.46,2022-03-23,Grant,FUND-210-SCHOL
CE-OPP-00763,FY2025 Grant - 00763,CE-ACC-00163,Closed Won,11029.39,2025-12-23,Grant,FUND-320-BLUETECH
CE-OPP-00764,FY2025 Grant - 00764,CE-ACC-00164,Closed Lost,18964.03,2025-02-28,Grant,FUND-410-CAPITAL
CE-OPP-00765,FY2025 Grant - 00765,CE-ACC-00165,Closed Won,23000.67,2025-12-20,Grant,FUND-100-GEN
CE-OPP-00766,FY2024 Grant - 00766,CE-ACC-00166,Closed Won,3441.12,2024-11-08,Grant,FUND-210-SCHOL
CE-OPP-00767,FY2022 Grant - 00767,CE-ACC-00167,Awarded,11640.87,2022-11-23,Grant,FUND-320-BLUETECH
CE-OPP-00768,FY2023 Grant - 00768,CE-ACC-00168,Proposal Submitted,13753.02,2023-01-23,Grant,FUND-410-CAPITAL
CE-OPP-00769,FY2024 Grant - 00769,CE-ACC-00169,Closed Won,37116.43,2024-06-23,Grant,FUND-100-GEN
CE-OPP-00770,FY2022 Grant - 00770,CE-ACC-00170,Prospecting,19277.87,2022-10-25,Grant,FUND-210-SCHOL
CE-OPP-00771,FY2023 Grant - 00771,CE-ACC-00171,Closed Won,12301.51,2023-07-26,Grant,FUND-320-BLUETECH
CE-OPP-00772,FY2022 Grant - 00772,CE-ACC-00172,Closed Won,20078.04,2022-09-04,Grant,FUND-410-CAPITAL
CE-OPP-00773,FY2025 Grant - 00773,CE-ACC-00173,Closed Won,24893.35,2025-08-01,Grant,FUND-100-GEN
CE-OPP-00774,FY2023 Grant - 00774,CE-ACC-00174,Closed Lost,13867.32,2023-11-15,Grant,FUND-210-SCHOL
CE-OPP-00775,FY2023 Grant - 00775,CE-ACC-00175,Closed Won,13500.54,2023-11-21,Grant,FUND-320-BLUETECH
CE-OPP-00776,FY2023 Grant - 00776,CE-ACC-00176,Closed Lost,10615.04,2023-02-01,Grant,FUND-410-CAPITAL
CE-OPP-00777,FY2023 Grant - 00777,CE-ACC-00177,Closed Won,6355.42,2023-02-04,Grant,FUND-100-GEN
CE-OPP-00778,FY2024 Grant - 00778,CE-ACC-00178,Proposal Submitted,68729.07,2024-02-16,Grant,FUND-210-SCHOL
CE-OPP-00779,FY2022 Grant - 00779,CE-ACC-00179,Proposal Submitted,34607.36,2022-05-26,Grant,FUND-320-BLUETECH
CE-OPP-00780,FY2024 Grant - 00780,CE-ACC-00180,Closed Lost,21433.59,2024-05-11,Grant,FUND-410-CAPITAL
CE-OPP-00781,FY2025 Grant - 00781,CE-ACC-00181,Closed Won,11285.71,2025-12-16,Grant,FUND-100-GEN
CE-OPP-00782,FY2023 Grant - 00782,CE-ACC-00182,Closed Lost,7673.58,2023-11-08,Grant,FUND-210-SCHOL
CE-OPP-00783,FY2022 Grant - 00783,CE-ACC-00183,Closed Won,8156.38,2022-10-02,Grant,FUND-320-BLUETECH
CE-OPP-00784,FY2022 Grant - 00784,CE-ACC-00184,Closed Won,55504.15,2022-06-04,Grant,FUND-410-CAPITAL
CE-OPP-00785,FY2025 Grant - 00785,CE-ACC-00185,Closed Won,11682.94,2025-01-04,Grant,FUND-100-GEN
CE-OPP-00786,FY2024 Grant - 00786,CE-ACC-00186,Awarded,7269.08,2024-10-13,Grant,FUND-210-SCHOL
CE-OPP-00787,FY2025 Grant - 00787,CE-ACC-00187,Closed Won,3475.59,2025-07-26,Grant,FUND-320-BLUETECH
CE-OPP-00788,FY2023 Grant - 00788,CE-ACC-00188,Closed Won,44752.85,2023-04-11,Grant,FUND-410-CAPITAL
CE-OPP-00789,FY2024 Grant - 00789,CE-ACC-00189,Closed Won,8412.86,2024-06-24,Grant,FUND-100-GEN
CE-OPP-00790,FY2023 Grant - 00790,CE-ACC-00190,Closed Won,9440.49,2023-12-14,Grant,FUND-210-SCHOL
CE-OPP-00791,FY2024 Grant - 00791,CE-ACC-00191,Closed Won,83559.47,2024-11-21,Grant,FUND-320-BLUETECH
CE-OPP-00792,FY2025 Grant - 00792,CE-ACC-00192,Awarded,25657.75,2025-06-03,Grant,FUND-410-CAPITAL
CE-OPP-00793,FY2024 Grant - 00793,CE-ACC-00193,Closed Won,5777.80,2024-12-17,Grant,FUND-100-GEN
CE-OPP-00794,FY2023 Grant - 00794,CE-ACC-00194,Closed Lost,169671.92,2023-03-16,Grant,FUND-210-SCHOL
CE-OPP-00795,FY2023 Grant - 00795,CE-ACC-00195,Closed Won,76488.47,2023-03-07,Grant,FUND-320-BLUETECH
CE-OPP-00796,FY2024 Grant - 00796,CE-ACC-00196,Closed Won,93632.70,2024-07-16,Grant,FUND-410-CAPITAL
CE-OPP-00797,FY2023 Grant - 00797,CE-ACC-00197,Closed Won,54107.82,2023-10-11,Grant,FUND-100-GEN
CE-OPP-00798,FY2022 Grant - 00798,CE-ACC-00198,Closed Won,20535.35,2022-11-09,Grant,FUND-210-SCHOL
CE-OPP-00799,FY2023 Grant - 00799,CE-ACC-00199,Closed Lost,26819.83,2023-11-22,Grant,FUND-320-BLUETECH
CE-OPP-00800,FY2024 Grant - 00800,CE-ACC-00200,Closed Lost,6443.79,2024-06-22,Grant,FUND-410-CAPITAL
CE-OPP-00801,FY2024 Grant - 00801,CE-ACC-00201,Awarded,2405.88,2024-04-01,Grant,FUND-100-GEN
CE-OPP-00802,FY2023 Grant - 00802,CE-ACC-00202,Closed Won,17590.33,2023-06-06,Grant,FUND-210-SCHOL
CE-OPP-00803,FY2023 Grant - 00803,CE-ACC-00203,Proposal Submitted,26558.62,2023-04-28,Grant,FUND-320-BLUETECH
CE-OPP-00804,FY2024 Grant - 00804,CE-ACC-00204,Closed Won,133014.18,2024-06-09,Grant,FUND-410-CAPITAL
CE-OPP-00805,FY2024 Grant - 00805,CE-ACC-00205,Closed Won,4960.54,2024-11-19,Grant,FUND-100-GEN
CE-OPP-00806,FY2024 Grant - 00806,CE-ACC-00206,Closed Lost,8700.00,2024-02-20,Grant,FUND-210-SCHOL
CE-OPP-00807,FY2024 Grant - 00807,CE-ACC-00207,Awarded,54332.87,2024-03-08,Grant,FUND-320-BLUETECH
CE-OPP-00808,FY2024 Grant - 00808,CE-ACC-00208,Closed Lost,16398.91,2024-07-22,Grant,FUND-410-CAPITAL
CE-OPP-00809,FY2024 Grant - 00809,CE-ACC-00209,Closed Won,23391.47,2024-06-08,Grant,FUND-100-GEN
CE-OPP-00810,FY2024 Grant - 00810,CE-ACC-00210,Proposal Submitted,6320.44,2024-06-27,Grant,FUND-210-SCHOL
CE-OPP-00811,FY2023 Grant - 00811,CE-ACC-00211,Closed Won,9020.98,2023-05-06,Grant,FUND-320-BLUETECH
CE-OPP-00812,FY2025 Grant - 00812,CE-ACC-00212,Closed Won,44611.35,2025-12-20,Grant,FUND-410-CAPITAL
CE-OPP-00813,FY2023 Grant - 00813,CE-ACC-00213,Closed Won,3422.21,2023-12-22,Grant,FUND-100-GEN
CE-OPP-00814,FY2024 Grant - 00814,CE-ACC-00214,Closed Won,16839.22,2024-10-09,Grant,FUND-210-SCHOL
CE-OPP-00815,FY2023 Grant - 00815,CE-ACC-00215,Proposal Submitted,32887.73,2023-12-19,Grant,FUND-320-BLUETECH
CE-OPP-00816,FY2024 Grant - 00816,CE-ACC-00216,Prospecting,6462.71,2024-06-24,Grant,FUND-410-CAPITAL
CE-OPP-00817,FY2022 Grant - 00817,CE-ACC-00217,Closed Lost,39828.85,2022-09-02,Grant,FUND-100-GEN
CE-OPP-00818,FY2023 Grant - 00818,CE-ACC-00218,Closed Won,19883.48,2023-12-19,Grant,FUND-210-SCHOL
CE-OPP-00819,FY2025 Grant - 00819,CE-ACC-00219,Closed Won,12679.12,2025-12-08,Grant,FUND-320-BLUETECH
CE-OPP-00820,FY2025 Grant - 00820,CE-ACC-00220,Closed Lost,18708.32,2025-11-28,Grant,FUND-410-CAPITAL
CE-OPP-00821,FY2023 Grant - 00821,CE-ACC-00221,Closed Lost,9316.61,2023-08-22,Grant,FUND-100-GEN
CE-OPP-00822,FY2024 Grant - 00822,CE-ACC-00222,Proposal Submitted,27382.73,2024-04-19,Grant,FUND-210-SCHOL
CE-OPP-00823,FY2023 Grant - 00823,CE-ACC-00223,Closed Won,18521.30,2023-08-20,Grant,FUND-320-BLUETECH
CE-OPP-00824,FY2023 Grant - 00824,CE-ACC-00224,Closed Won,15193.78,2023-08-13,Grant,FUND-410-CAPITAL
CE-OPP-00825,FY2024 Grant - 00825,CE-ACC-00225,Closed Won,5618.50,2024-11-18,Grant,FUND-100-GEN
CE-OPP-00826,FY2025 Grant - 00826,CE-ACC-00226,Closed Lost,29755.69,2025-12-26,Grant,FUND-210-SCHOL
CE-OPP-00827,FY2022 Grant - 00827,CE-ACC-00227,Prospecting,5770.36,2022-12-10,Grant,FUND-320-BLUETECH
